Fecha_Recibo_de_Requisicion,Numero_de_Caso,Id_de_Requisicion,Numero_de_Requisicion,Titulo_de_Requisicion,Categoria_de_Requisicion,SubCategoria_de_Requisicion,Comprador_Asignado,Agencia,Usuario_de_Agencia,Nombre_de_Agencia_de_Entrega,Metodo_de_Adquisicion,Razon_de_Compra_Excepcional,Uso_de_Fondos_Federales,Id_de_Articulo,Descripcion_de_Articulo,Marca_de_Articulo,Modelo_de_Articulo,Garantia_de_Articulo,Unidad_de_Medida,Cantidad,Costo_Unitario_Estimado_de_Articulo,Costo_Estimado_Total_de_Orden_de_Articulo,Numero_de_Contrato,Estatus_de_Requisicion,Costo_Final_de_Orden_de_Articulo,Fecha_de_Fin_de_Requisicion,Numero_de_Orden_de_Compra,Id_de_Archivo_de_Orden_de_Compra,Nombre_de_Archivo_de_Orden_de_Compra,Url_de_Archivo_de_Orden_de_Compra,Fecha_de_Orden_de_Compra,Id_de_Suplidor,Nombre_de_Suplidor,Telefono_de_Contacto_de_Suplidor,Email_de_Suplidor,Costo_Unitario_Final_de_Articulo
2024-05-31 00:00:00.0000000,24J-22831,60043,12444,Productos agrícolas,Productos & Servicios Industriales,Productos Industriales,Luis E. Anqueira Pérez,Autoridad de Tierras de Puerto Rico,Luis E. Anqueira Pérez,Autoridad de Tierras de Puerto Rico/LFPAC,Contra Contrato,null,No,259045,Tomate del país. Caja de 25 Libras.,N/A,N/A,N/A,Cajas,24.000000,36.000000,864.0000,22-0616,Orden de compra o contrato completado,864.0000,2024-05-31 00:00:00.0000000,2444021517,1635201,null,https://asgprjedi1.blob.core.windows.net/attachments/1635201.pdf,2024-05-31 10:11:45.0533333,31125,BANANERA FABRE INC,(787) 392-0161,BANANERAFABRE@YAHOO.COM,36.00000000000000000
2024-05-31 00:00:00.0000000,24J-22832,60047,12445,Productos agrícolas,Productos & Servicios Industriales,Productos Industriales,Juan M. Torres,Autoridad de Tierras de Puerto Rico,Luis E. Anqueira Pérez,Autoridad de Tierras de Puerto Rico/LFPAC,Micro Compra,null,No,259063,"Limón criollo del país. El producto tiene que ser local, de Puerto Rico. Favor de coordinar la entrega con nuestro personal del Centro de Distribución, a saber: María Hurst, 787-360-4546. Centro de Mercadeo de ADEA del Municipio de San Germán. Los productos agrícolas no están incluidos en la Subasta #22-0616 ni #22-0616-R1.",N/A,N/A,N/A,Libras,300.000000,2.000000,600.0000,null,Orden de compra o contrato completado,600.0000,2024-05-31 00:00:00.0000000,2444021649,1637510,null,https://asgprjedi1.blob.core.windows.net/attachments/1637510.pdf,2024-05-31 15:42:09.0933333,31125,BANANERA FABRE INC,(787) 392-0161,BANANERAFABRE@YAHOO.COM,2.00000000000000000
2024-05-31 00:00:00.0000000,24J-22832,60047,12445,Productos agrícolas,Productos & Servicios Industriales,Productos Industriales,Juan M. Torres,Autoridad de Tierras de Puerto Rico,Luis E. Anqueira Pérez,Autoridad de Tierras de Puerto Rico/LFPAC,Micro Compra,null,No,259064,Piña con corona del país.,N/A,N/A,N/A,Libras,1200.000000,0.900000,1080.0000,null,Orden de compra o contrato completado,1080.0000,2024-05-31 00:00:00.0000000,2444021649,1637510,null,https://asgprjedi1.blob.core.windows.net/attachments/1637510.pdf,2024-05-31 15:42:09.0933333,31125,BANANERA FABRE INC,(787) 392-0161,BANANERAFABRE@YAHOO.COM,0.90000000000000000
2024-05-31 00:00:00.0000000,24J-22832,60047,12445,Productos agrícolas,Productos & Servicios Industriales,Productos Industriales,Juan M. Torres,Autoridad de Tierras de Puerto Rico,Luis E. Anqueira Pérez,Autoridad de Tierras de Puerto Rico/LFPAC,Micro Compra,null,No,259065,Mango nativo del país. ,N/A,N/A,N/A,Libras,600.000000,1.000000,600.0000,null,Orden de compra o contrato completado,600.0000,2024-05-31 00:00:00.0000000,2444021649,1637510,null,https://asgprjedi1.blob.core.windows.net/attachments/1637510.pdf,2024-05-31 15:42:09.0933333,31125,BANANERA FABRE INC,(787) 392-0161,BANANERAFABRE@YAHOO.COM,1.00000000000000000
2024-05-31 00:00:00.0000000,24J-22832,60047,12445,Productos agrícolas,Productos & Servicios Industriales,Productos Industriales,Juan M. Torres,Autoridad de Tierras de Puerto Rico,Luis E. Anqueira Pérez,Autoridad de Tierras de Puerto Rico/LFPAC,Micro Compra,null,No,259066,Repollo del país. ,N/A,N/A,N/A,Libras,600.000000,0.840000,504.0000,null,Orden de compra o contrato completado,504.0000,2024-05-31 00:00:00.0000000,2444021649,1637510,null,https://asgprjedi1.blob.core.windows.net/attachments/1637510.pdf,2024-05-31 15:42:09.0933333,31125,BANANERA FABRE INC,(787) 392-0161,BANANERAFABRE@YAHOO.COM,0.84000000000000000
2024-05-31 00:00:00.0000000,24J-22833,60051,12446,Productos agrícolas  ,Productos & Servicios Industriales,Productos Industriales,Luis E. Anqueira Pérez,Autoridad de Tierras de Puerto Rico,Luis E. Anqueira Pérez,Autoridad de Tierras de Puerto Rico/LFPAC,Contra Contrato,null,No,259085,"Lechuga tropicana del país. Caja de 16 Bolsas. El producto tiene que ser local, de Puerto Rico. Favor de coordinar la entrega con nuestro personal del Centro de Distribución, a saber: María Hurst, 787-360-4546. Centro de Mercadeo de ADEA del Municipio de San Germán.",N/A,N/A,N/A,Cajas,18.000000,32.000000,576.0000,22-0616,Orden de compra o contrato completado,576.0000,2024-05-31 00:00:00.0000000,2444021516,1634713,null,https://asgprjedi1.blob.core.windows.net/attachments/1634713.pdf,2024-05-31 08:11:56.6300000,49082,Diva  Farms,(939) 413-4495,divafarmpr@gmail.com,32.00000000000000000
2024-05-31 00:00:00.0000000,24J-22846,60214,24P-NCEM-00584,Blower ,Productos & Servicios Industriales,Ferretería y Herramientas,José Ismael Rodríguez Bonilla,Departamento de Seguridad Pública de Puerto Rico,Liliam Álvarez Calo,Negociado del Cuerpo de Emergencias Medicas de Puerto Rico,Micro Compra,null,No,259919,Movedor de Aire  (blower para mantener los pasillos secos utilizado en Mantenimiento),n/a,n/a,n/a,uno,2.000000,290.000000,580.0000,null,Orden de compra o contrato completado,580.0000,2024-05-31 00:00:00.0000000,2444021654,1637720,null,https://asgprjedi1.blob.core.windows.net/attachments/1637720.pdf,2024-05-31 16:30:42.5433333,7545,QUALITY  INDUSTRIAL SAFETY CORP,(787) 720-6300,SALES@QUALITYIS.COM,290.00000000000000000
2024-05-31 00:00:00.0000000,24J-22847,60215,ASSMCA-2023-24-31880,Escritorios,Mobiliario,Muebles de Oficina,Juan M. Torres,Administración de Servicios de Salud Mental y Contra la Adicción,Lourdes Marrero,Prevención Arecibo,Micro Compra,null,Si,259920,Escritorio clerical de 4 pies x 30 pulgadas de alto con 2 gavetas a los lados. Tope en madera,Tru More,TR2448,5 años,ea,2.000000,279.000000,558.0000,null,Orden de compra o contrato completado,558.0000,2024-05-31 00:00:00.0000000,2444021648,1637469,null,https://asgprjedi1.blob.core.windows.net/attachments/1637469.pdf,2024-05-31 15:35:21.4866667,2608,"OFFICE GALLERY, LLC.",(787) 286-5775,SALES@OFFICEGALLERYPR.COM,279.00000000000000000
2024-05-31 00:00:00.0000000,24J-22855,60218,24-00794,Fumigación para control de Comejen en CRD Mayaguez,Productos & Servicios Industriales,Mantenimiento y Reparación de Productos y Servicios Industriales,Edgardo Rodríguez,Departamento de Desarrollo Económico y Comercio,Edgardo Rodríguez,Departamento de Desarrollo Económico y Comercio/PCE Mayaguez,Contra Contrato,null,No,259934,Comején subterráneo en el local GM Group en el CRD en Mayaguez,N/A,N/A,N/A,p/c,4582.000000,0.160000,733.1200,24J-03862,Orden de compra o contrato completado,733.1200,2024-05-31 00:00:00.0000000,2444021547,1636230,null,https://asgprjedi1.blob.core.windows.net/attachments/1636230.pdf,2024-05-31 13:38:30.0900000,12671,JJC EXTERMINATING CORP.,(787) 434-6251,JJCEXTERMINATING@YAHOO.COM,0.16000000000000000
2024-05-31 00:00:00.0000000,24J-22855,60218,24-00794,Fumigación para control de Comejen en CRD Mayaguez,Productos & Servicios Industriales,Mantenimiento y Reparación de Productos y Servicios Industriales,Edgardo Rodríguez,Departamento de Desarrollo Económico y Comercio,Edgardo Rodríguez,Departamento de Desarrollo Económico y Comercio/PCE Mayaguez,Contra Contrato,null,No,259935,Comején Arbóreo perímetro exterior CRD en Mayaguez,N/A,N/A,N/A,p/c,1600.000000,0.190000,304.0000,24J-03862,Orden de compra o contrato completado,304.0000,2024-05-31 00:00:00.0000000,2444021547,1636230,null,https://asgprjedi1.blob.core.windows.net/attachments/1636230.pdf,2024-05-31 13:38:30.0900000,12671,JJC EXTERMINATING CORP.,(787) 434-6251,JJCEXTERMINATING@YAHOO.COM,0.19000000000000000
2024-05-31 00:00:00.0000000,24J-22855,60218,24-00794,Fumigación para control de Comejen en CRD Mayaguez,Productos & Servicios Industriales,Mantenimiento y Reparación de Productos y Servicios Industriales,Edgardo Rodríguez,Departamento de Desarrollo Económico y Comercio,Edgardo Rodríguez,Departamento de Desarrollo Económico y Comercio/PCE Mayaguez,Contra Contrato,null,No,259936,Comején Arbóreo arbol perímetro exterior CRD en Mayaguez,N/A,N/A,N/A,colonia,1.000000,100.000000,100.0000,24J-03862,Orden de compra o contrato completado,100.0000,2024-05-31 00:00:00.0000000,2444021547,1636230,null,https://asgprjedi1.blob.core.windows.net/attachments/1636230.pdf,2024-05-31 13:38:30.0900000,12671,JJC EXTERMINATING CORP.,(787) 434-6251,JJCEXTERMINATING@YAHOO.COM,100.00000000000000000
2024-05-31 00:00:00.0000000,24J-22861,60221,24P-SAA-00082,"Servicios Mantenimiento Áreas Verdes - Mangual's Office Cleaning Service, Inc.",Facilidades & Construcción,Mantenimiento y Reparación de Instalaciones,Julimar Fuentes,Departamento de Transportación y Obras Públicas,Elias Tirado Huertas,Departamento de Trasportación y Obras Públicas,Contra Contrato,null,No,259942,"Servicio de mantenimiento de áreas verdes en carreteras estatales Vías de Rodaje, Región 1 - San Juan.
Desde el 1ro de junio de 2024 hasta el 30 de junio de 2024.",-,-,-,horas,6720.000000,20.750000,139440.0000,23J-17240,Orden de compra o contrato completado,139440.0000,2024-05-31 00:00:00.0000000,2444021539,1637532,null,https://asgprjedi1.blob.core.windows.net/attachments/1637532.pdf,2024-05-31 15:20:46.6700000,419,MANGUAL'S OFFICE CLEANING SERVICE INC.,(787) 720-1687,LMICHEL@MANGUALCLEANING.COM,20.75000000000000000
2024-05-31 00:00:00.0000000,24J-22861,60221,24P-SAA-00082,"Servicios Mantenimiento Áreas Verdes - Mangual's Office Cleaning Service, Inc.",Facilidades & Construcción,Mantenimiento y Reparación de Instalaciones,Julimar Fuentes,Departamento de Transportación y Obras Públicas,Elias Tirado Huertas,Departamento de Trasportación y Obras Públicas,Contra Contrato,null,No,259943,"Servicio de mantenimiento de áreas verdes en carreteras estatales Vías de Rodaje, Región 8 - Trujillo Alto.
Desde el 1ro de junio de 2024 hasta el 30 de junio de 2024.",-,-,-,horas,8064.000000,20.750000,167328.0000,23J-17240,Orden de compra o contrato completado,167328.0000,2024-05-31 00:00:00.0000000,2444021539,1637532,null,https://asgprjedi1.blob.core.windows.net/attachments/1637532.pdf,2024-05-31 15:20:46.6700000,419,MANGUAL'S OFFICE CLEANING SERVICE INC.,(787) 720-1687,LMICHEL@MANGUALCLEANING.COM,20.75000000000000000
2024-05-31 00:00:00.0000000,24J-22861,60221,24P-SAA-00082,"Servicios Mantenimiento Áreas Verdes - Mangual's Office Cleaning Service, Inc.",Facilidades & Construcción,Mantenimiento y Reparación de Instalaciones,Julimar Fuentes,Departamento de Transportación y Obras Públicas,Elias Tirado Huertas,Departamento de Trasportación y Obras Públicas,Contra Contrato,null,No,259944,"Servicio de mantenimiento de áreas verdes en carreteras estatales Vías de Rodaje, Región 7 - Humacao.
Desde el 1ro de junio de 2024 hasta el 30 de junio de 2024.",-,-,-,horas,6720.000000,20.750000,139440.0000,23J-17240,Orden de compra o contrato completado,139440.0000,2024-05-31 00:00:00.0000000,2444021539,1637532,null,https://asgprjedi1.blob.core.windows.net/attachments/1637532.pdf,2024-05-31 15:20:46.6700000,419,MANGUAL'S OFFICE CLEANING SERVICE INC.,(787) 720-1687,LMICHEL@MANGUALCLEANING.COM,20.75000000000000000
2024-05-31 00:00:00.0000000,24J-22861,60221,24P-SAA-00082,"Servicios Mantenimiento Áreas Verdes - Mangual's Office Cleaning Service, Inc.",Facilidades & Construcción,Mantenimiento y Reparación de Instalaciones,Julimar Fuentes,Departamento de Transportación y Obras Públicas,Elias Tirado Huertas,Departamento de Trasportación y Obras Públicas,Contra Contrato,null,No,259945,"Servicio de mantenimiento de áreas verdes en carreteras estatales Vías de Rodaje, Región 8 - Río Grande.
Desde el 1ro de junio de 2024 hasta el 30 de junio de 2024.",-,-,-,horas,8736.000000,20.750000,181272.0000,23J-17240,Orden de compra o contrato completado,181272.0000,2024-05-31 00:00:00.0000000,2444021539,1637532,null,https://asgprjedi1.blob.core.windows.net/attachments/1637532.pdf,2024-05-31 15:20:46.6700000,419,MANGUAL'S OFFICE CLEANING SERVICE INC.,(787) 720-1687,LMICHEL@MANGUALCLEANING.COM,20.75000000000000000
2024-05-31 00:00:00.0000000,24J-22861,60221,24P-SAA-00082,"Servicios Mantenimiento Áreas Verdes - Mangual's Office Cleaning Service, Inc.",Facilidades & Construcción,Mantenimiento y Reparación de Instalaciones,Julimar Fuentes,Departamento de Transportación y Obras Públicas,Elias Tirado Huertas,Departamento de Trasportación y Obras Públicas,Contra Contrato,null,No,259946,"Servicio de mantenimiento de áreas verdes en carreteras estatales Vías de Rodaje, Región 1 - Toa Baja y Toa Alta.
Desde el 1ro de junio de 2024 hasta el 30 de junio de 2024.",-,-,-,horas,2352.000000,20.750000,48804.0000,23J-17240,Orden de compra o contrato completado,48804.0000,2024-05-31 00:00:00.0000000,2444021539,1637532,null,https://asgprjedi1.blob.core.windows.net/attachments/1637532.pdf,2024-05-31 15:20:46.6700000,419,MANGUAL'S OFFICE CLEANING SERVICE INC.,(787) 720-1687,LMICHEL@MANGUALCLEANING.COM,20.75000000000000000
2024-05-31 00:00:00.0000000,24J-22861,60221,24P-SAA-00082,"Servicios Mantenimiento Áreas Verdes - Mangual's Office Cleaning Service, Inc.",Facilidades & Construcción,Mantenimiento y Reparación de Instalaciones,Julimar Fuentes,Departamento de Transportación y Obras Públicas,Elias Tirado Huertas,Departamento de Trasportación y Obras Públicas,Contra Contrato,null,No,259947,"Servicio de mantenimiento de áreas verdes en carreteras estatales Vías de Rodaje, Región 2 - Arecibo.
Desde el 1ro de junio de 2024 hasta el 30 de junio de 2024.",-,-,-,horas,5880.000000,20.750000,122010.0000,23J-17240,Orden de compra o contrato completado,122010.0000,2024-05-31 00:00:00.0000000,2444021539,1637532,null,https://asgprjedi1.blob.core.windows.net/attachments/1637532.pdf,2024-05-31 15:20:46.6700000,419,MANGUAL'S OFFICE CLEANING SERVICE INC.,(787) 720-1687,LMICHEL@MANGUALCLEANING.COM,20.75000000000000000
2024-05-31 00:00:00.0000000,24J-22861,60221,24P-SAA-00082,"Servicios Mantenimiento Áreas Verdes - Mangual's Office Cleaning Service, Inc.",Facilidades & Construcción,Mantenimiento y Reparación de Instalaciones,Julimar Fuentes,Departamento de Transportación y Obras Públicas,Elias Tirado Huertas,Departamento de Trasportación y Obras Públicas,Contra Contrato,null,No,259948,"Servicio de mantenimiento de áreas verdes en carreteras estatales Vías de Rodaje, Región 4 - Utuado.
Desde el 1ro de junio de 2024 hasta el 30 de junio de 2024.",-,-,-,horas,2184.000000,20.750000,45318.0000,23J-17240,Orden de compra o contrato completado,45318.0000,2024-05-31 00:00:00.0000000,2444021539,1637532,null,https://asgprjedi1.blob.core.windows.net/attachments/1637532.pdf,2024-05-31 15:20:46.6700000,419,MANGUAL'S OFFICE CLEANING SERVICE INC.,(787) 720-1687,LMICHEL@MANGUALCLEANING.COM,20.75000000000000000
2024-05-31 00:00:00.0000000,24J-22861,60221,24P-SAA-00082,"Servicios Mantenimiento Áreas Verdes - Mangual's Office Cleaning Service, Inc.",Facilidades & Construcción,Mantenimiento y Reparación de Instalaciones,Julimar Fuentes,Departamento de Transportación y Obras Públicas,Elias Tirado Huertas,Departamento de Trasportación y Obras Públicas,Contra Contrato,null,No,259949,"Servicio de mantenimiento de áreas verdes en carreteras estatales Vías de Rodaje, Región 6 - Corozal.
Desde el 1ro de junio de 2024 hasta el 30 de junio de 2024.",-,-,-,horas,6720.000000,20.750000,139440.0000,23J-17240,Orden de compra o contrato completado,139440.0000,2024-05-31 00:00:00.0000000,2444021539,1637532,null,https://asgprjedi1.blob.core.windows.net/attachments/1637532.pdf,2024-05-31 15:20:46.6700000,419,MANGUAL'S OFFICE CLEANING SERVICE INC.,(787) 720-1687,LMICHEL@MANGUALCLEANING.COM,20.75000000000000000
2024-05-31 00:00:00.0000000,24J-22861,60221,24P-SAA-00082,"Servicios Mantenimiento Áreas Verdes - Mangual's Office Cleaning Service, Inc.",Facilidades & Construcción,Mantenimiento y Reparación de Instalaciones,Julimar Fuentes,Departamento de Transportación y Obras Públicas,Elias Tirado Huertas,Departamento de Trasportación y Obras Públicas,Contra Contrato,null,No,259950,"Servicio de mantenimiento de áreas verdes en carreteras estatales Vías de Rodaje, Región 6 - Orocovis.
Desde el 1ro de junio de 2024 hasta el 30 de junio de 2024.",-,-,-,horas,3360.000000,20.750000,69720.0000,23J-17240,Orden de compra o contrato completado,69720.0000,2024-05-31 00:00:00.0000000,2444021539,1637532,null,https://asgprjedi1.blob.core.windows.net/attachments/1637532.pdf,2024-05-31 15:20:46.6700000,419,MANGUAL'S OFFICE CLEANING SERVICE INC.,(787) 720-1687,LMICHEL@MANGUALCLEANING.COM,20.75000000000000000
2024-05-31 00:00:00.0000000,24J-22861,60221,24P-SAA-00082,"Servicios Mantenimiento Áreas Verdes - Mangual's Office Cleaning Service, Inc.",Facilidades & Construcción,Mantenimiento y Reparación de Instalaciones,Julimar Fuentes,Departamento de Transportación y Obras Públicas,Elias Tirado Huertas,Departamento de Trasportación y Obras Públicas,Contra Contrato,null,No,259951,"Servicio de mantenimiento de áreas verdes en carreteras estatales Vías de Rodaje, Región 4 - Ponce.
Desde el 1ro de junio de 2024 hasta el 30 de junio de 2024.",-,-,-,horas,2184.000000,20.750000,45318.0000,23J-17240,Orden de compra o contrato completado,45318.0000,2024-05-31 00:00:00.0000000,2444021539,1637532,null,https://asgprjedi1.blob.core.windows.net/attachments/1637532.pdf,2024-05-31 15:20:46.6700000,419,MANGUAL'S OFFICE CLEANING SERVICE INC.,(787) 720-1687,LMICHEL@MANGUALCLEANING.COM,20.75000000000000000
2024-05-31 00:00:00.0000000,24J-22863,60223,24P-SAA-00084,"Servicios Mantenimiento Áreas Verdes - Xpert's, LLC",Facilidades & Construcción,Mantenimiento y Reparación de Instalaciones,Julimar Fuentes,Departamento de Transportación y Obras Públicas,Elias Tirado Huertas,Departamento de Transportación y Obras Públicas,Contra Contrato,null,No,259957,"Servicio y mantenimiento de áreas verdes en carreteras estatales. Renglón 2 - Hatillo.
Desde el 1ro de junio de 2024 hasta el 30 de junio de 2024.",-,-,-,horas,3360.000000,23.940000,80438.4000,23J-17240,Orden de compra o contrato completado,80438.4000,2024-05-31 00:00:00.0000000,2444021537,1636393,null,https://asgprjedi1.blob.core.windows.net/attachments/1636393.pdf,2024-05-31 13:58:44.6700000,1421,XPERT'S LLC,(787) 273-0303,ALBERTO@XPERTSINC.COM,23.94000000000000000
2024-05-31 00:00:00.0000000,24J-22863,60223,24P-SAA-00084,"Servicios Mantenimiento Áreas Verdes - Xpert's, LLC",Facilidades & Construcción,Mantenimiento y Reparación de Instalaciones,Julimar Fuentes,Departamento de Transportación y Obras Públicas,Elias Tirado Huertas,Departamento de Transportación y Obras Públicas,Contra Contrato,null,No,259958,"Servicio y mantenimiento de áreas verdes en carreteras estatales. Renglón 3 - Aguadilla.
Desde el 1ro de junio de 2024 hasta el 30 de junio de 2024.",-,-,-,horas,7392.000000,23.940000,176964.4800,23J-17240,Orden de compra o contrato completado,176964.4800,2024-05-31 00:00:00.0000000,2444021537,1636393,null,https://asgprjedi1.blob.core.windows.net/attachments/1636393.pdf,2024-05-31 13:58:44.6700000,1421,XPERT'S LLC,(787) 273-0303,ALBERTO@XPERTSINC.COM,23.94000000000000000
2024-05-31 00:00:00.0000000,24J-22863,60223,24P-SAA-00084,"Servicios Mantenimiento Áreas Verdes - Xpert's, LLC",Facilidades & Construcción,Mantenimiento y Reparación de Instalaciones,Julimar Fuentes,Departamento de Transportación y Obras Públicas,Elias Tirado Huertas,Departamento de Transportación y Obras Públicas,Contra Contrato,null,No,259959,"Servicio y mantenimiento de áreas verdes en carreteras estatales. Renglón 4 - Lares.
Desde el 1ro de junio de 2024 hasta el 30 de junio de 2024.",-,-,-,horas,3024.000000,23.940000,72394.5600,23J-17240,Orden de compra o contrato completado,72394.5600,2024-05-31 00:00:00.0000000,2444021537,1636393,null,https://asgprjedi1.blob.core.windows.net/attachments/1636393.pdf,2024-05-31 13:58:44.6700000,1421,XPERT'S LLC,(787) 273-0303,ALBERTO@XPERTSINC.COM,23.94000000000000000
2024-05-31 00:00:00.0000000,24J-22863,60223,24P-SAA-00084,"Servicios Mantenimiento Áreas Verdes - Xpert's, LLC",Facilidades & Construcción,Mantenimiento y Reparación de Instalaciones,Julimar Fuentes,Departamento de Transportación y Obras Públicas,Elias Tirado Huertas,Departamento de Transportación y Obras Públicas,Contra Contrato,null,No,259960,"Servicio y mantenimiento de áreas verdes en carreteras estatales. Renglón 3 - Mayagüez.
Desde el 1ro de junio de 2024 hasta el 30 de junio de 2024.",-,-,-,horas,6048.000000,23.940000,144789.1200,23J-17240,Orden de compra o contrato completado,144789.1200,2024-05-31 00:00:00.0000000,2444021537,1636393,null,https://asgprjedi1.blob.core.windows.net/attachments/1636393.pdf,2024-05-31 13:58:44.6700000,1421,XPERT'S LLC,(787) 273-0303,ALBERTO@XPERTSINC.COM,23.94000000000000000
2024-05-31 00:00:00.0000000,24J-22863,60223,24P-SAA-00084,"Servicios Mantenimiento Áreas Verdes - Xpert's, LLC",Facilidades & Construcción,Mantenimiento y Reparación de Instalaciones,Julimar Fuentes,Departamento de Transportación y Obras Públicas,Elias Tirado Huertas,Departamento de Transportación y Obras Públicas,Contra Contrato,null,No,259961,"Servicio y mantenimiento de áreas verdes en carreteras estatales. Renglón 4 - Yauco.
Desde el 1ro de junio de 2024 hasta el 30 de junio de 2024.",-,-,-,horas,7728.000000,23.940000,185008.3200,23J-17240,Orden de compra o contrato completado,185008.3200,2024-05-31 00:00:00.0000000,2444021537,1636393,null,https://asgprjedi1.blob.core.windows.net/attachments/1636393.pdf,2024-05-31 13:58:44.6700000,1421,XPERT'S LLC,(787) 273-0303,ALBERTO@XPERTSINC.COM,23.94000000000000000
2024-05-31 00:00:00.0000000,24J-22863,60223,24P-SAA-00084,"Servicios Mantenimiento Áreas Verdes - Xpert's, LLC",Facilidades & Construcción,Mantenimiento y Reparación de Instalaciones,Julimar Fuentes,Departamento de Transportación y Obras Públicas,Elias Tirado Huertas,Departamento de Transportación y Obras Públicas,Contra Contrato,null,No,259962,"Servicio y mantenimiento de áreas verdes en carreteras estatales. Renglón 4 - Ponce.
Desde el 1ro de junio de 2024 hasta el 30 de junio de 2024.",-,-,-,horas,8400.000000,23.940000,201096.0000,23J-17240,Orden de compra o contrato completado,201096.0000,2024-05-31 00:00:00.0000000,2444021537,1636393,null,https://asgprjedi1.blob.core.windows.net/attachments/1636393.pdf,2024-05-31 13:58:44.6700000,1421,XPERT'S LLC,(787) 273-0303,ALBERTO@XPERTSINC.COM,23.94000000000000000
2024-05-31 00:00:00.0000000,24J-22863,60223,24P-SAA-00084,"Servicios Mantenimiento Áreas Verdes - Xpert's, LLC",Facilidades & Construcción,Mantenimiento y Reparación de Instalaciones,Julimar Fuentes,Departamento de Transportación y Obras Públicas,Elias Tirado Huertas,Departamento de Transportación y Obras Públicas,Contra Contrato,null,No,259963,"Servicio y mantenimiento de áreas verdes en carreteras estatales. Renglón 5 - Coamo.
Desde el 1ro de junio de 2024 hasta el 30 de junio de 2024.",-,-,-,horas,3360.000000,23.940000,80438.4000,23J-17240,Orden de compra o contrato completado,80438.4000,2024-05-31 00:00:00.0000000,2444021537,1636393,null,https://asgprjedi1.blob.core.windows.net/attachments/1636393.pdf,2024-05-31 13:58:44.6700000,1421,XPERT'S LLC,(787) 273-0303,ALBERTO@XPERTSINC.COM,23.94000000000000000
2024-05-31 00:00:00.0000000,24J-22863,60223,24P-SAA-00084,"Servicios Mantenimiento Áreas Verdes - Xpert's, LLC",Facilidades & Construcción,Mantenimiento y Reparación de Instalaciones,Julimar Fuentes,Departamento de Transportación y Obras Públicas,Elias Tirado Huertas,Departamento de Transportación y Obras Públicas,Contra Contrato,null,No,259964,"Servicio y mantenimiento de áreas verdes en carreteras estatales. Renglón 5 - Guayama.
Desde el 1ro de junio de 2024 hasta el 30 de junio de 2024.",-,-,-,horas,7560.000000,23.940000,180986.4000,23J-17240,Orden de compra o contrato completado,180986.4000,2024-05-31 00:00:00.0000000,2444021537,1636393,null,https://asgprjedi1.blob.core.windows.net/attachments/1636393.pdf,2024-05-31 13:58:44.6700000,1421,XPERT'S LLC,(787) 273-0303,ALBERTO@XPERTSINC.COM,23.94000000000000000
2024-05-31 00:00:00.0000000,24J-22863,60223,24P-SAA-00084,"Servicios Mantenimiento Áreas Verdes - Xpert's, LLC",Facilidades & Construcción,Mantenimiento y Reparación de Instalaciones,Julimar Fuentes,Departamento de Transportación y Obras Públicas,Elias Tirado Huertas,Departamento de Transportación y Obras Públicas,Contra Contrato,null,No,259965,"Servicio y mantenimiento de áreas verdes en carreteras estatales. Renglón 7 - Aguas Buenas.
Desde el 1ro de junio de 2024 hasta el 30 de junio de 2024.",-,-,-,horas,2016.000000,23.940000,48263.0400,23J-17240,Orden de compra o contrato completado,48263.0400,2024-05-31 00:00:00.0000000,2444021537,1636393,null,https://asgprjedi1.blob.core.windows.net/attachments/1636393.pdf,2024-05-31 13:58:44.6700000,1421,XPERT'S LLC,(787) 273-0303,ALBERTO@XPERTSINC.COM,23.94000000000000000
2024-05-31 00:00:00.0000000,24J-22863,60223,24P-SAA-00084,"Servicios Mantenimiento Áreas Verdes - Xpert's, LLC",Facilidades & Construcción,Mantenimiento y Reparación de Instalaciones,Julimar Fuentes,Departamento de Transportación y Obras Públicas,Elias Tirado Huertas,Departamento de Transportación y Obras Públicas,Contra Contrato,null,No,259966,"Servicio y mantenimiento de áreas verdes en carreteras estatales. Renglón 6 - Corozal.
Desde el 1ro de junio de 2024 hasta el 30 de junio de 2024.",-,-,-,horas,4032.000000,23.940000,96526.0800,23J-17240,Orden de compra o contrato completado,96526.0800,2024-05-31 00:00:00.0000000,2444021537,1636393,null,https://asgprjedi1.blob.core.windows.net/attachments/1636393.pdf,2024-05-31 13:58:44.6700000,1421,XPERT'S LLC,(787) 273-0303,ALBERTO@XPERTSINC.COM,23.94000000000000000
